,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1447850904,1000.0,114.60000000000004,26.933333333333508,1000.0,996.3400142596847,859.0960106111619,989.9590765796636,999.0730011587486,977.5369321305196,926.6391153803195,27.733333333333317,780.9654014252804,998.4535204655393,947.7078842109422,390.5,973.6811758178397,989.3166626310654,44.53333333333339,990.8067630575048,994.8884397539175,999.5803021824287,961.7417853205304,974.6298610322239,58.4666666666667,992.3513732761618,998.9849494589417,996.7749651293104,998.7660048034405,998.4209355239266,1000.0
1447850905,998.4369810288573,114.60000000000004,26.933333333333508,1000.0,996.3400142596847,859.0960106111619,989.9590765796636,999.0730011587486,976.7036807721463,926.4604043337429,28.533333333333317,781.0945809201887,997.8398381105948,948.0766951031572,390.5,973.4200763715882,988.2600688253465,44.53333333333339,990.8067630575048,994.036513046237,999.5803021824287,962.0810207216291,972.2064447726154,58.4666666666667,988.4111716305481,998.6949350186394,996.7749651293104,998.7660048034405,998.4209355239266,1000.0
1447850906,997.4991696461716,110.60000000000004,26.133333333333553,1000.0,994.9140457894321,859.0960106111619,989.9590765796636,999.0730011587486,973.3938212097189,926.4604043337429,27.733333333333317,781.3529399100051,997.1034192846611,948.0766951031572,390.5,973.3678564823377,988.2600688253465,45.33333333333339,990.8067630575048,992.9449819520214,999.5803021824287,962.0810207216291,970.5908339328765,58.4666666666667,988.4111716305481,997.8248916977325,994.7109428120692,998.7660048034405,998.5070663135303,1000.0
1447850907,996.4832073149288,110.60000000000004,26.933333333333508,1000.0,992.3473025429771,859.0960106111619,989.9590765796636,999.0730011587486,970.4542955843465,924.2265162515358,27.733333333333317,781.3529399100051,996.1215275167497,948.1469447969124,387.5,972.3234586973314,988.2600688253465,45.33333333333339,990.8067630575048,992.226168792416,999.5803021824287,962.0810207216291,968.2683933507518,58.4666666666667,988.4111716305481,996.664833936523,994.1949372327589,998.7660048034405,998.5070663135303,998.7527932235099
1447850908,995.3109430865718,110.60000000000004,26.133333333333553,1000.0,992.2205497900657,876.1861034588305,989.7711029742906,997.9142526071843,969.1696997401875,924.1371607282476,27.733333333333317,781.5251792365493,996.1215275167497,948.1469447969124,387.5,972.3234586973314,987.6828555425927,46.13333333333339,990.8067630575048,990.6288062155153,999.5803021824287,962.0810207216291,963.4215608315347,58.4666666666667,987.0205122262139,996.5198267163718,994.1949372327589,998.7660048034405,998.5070663135303,998.7527932235099
1447850909,995.3109430865718,110.60000000000004,26.933333333333508,1000.0,992.2205497900657,901.1325374961737,989.3794912964304,994.2062572421785,965.4547874341066,924.1371607282476,28.533333333333317,781.5251792365493,994.9555310423547,949.3411895907516,385.16666666666663,971.931809527954,987.2034750196276,46.13333333333339,990.8067630575048,989.4396585193781,999.5803021824287,962.0810207216291,957.5902154568519,58.4666666666667,985.9775176729631,994.924747294709,994.1949372327589,998.4232283599517,998.7080381559398,997.5055864470197
1447850910,995.3109430865718,110.60000000000004,26.26666666666688,1000.0,992.2205497900657,913.6822773186408,988.5806034735955,993.9745075318657,962.2606572270089,920.9203618898694,27.733333333333317,781.5251792365493,994.4032169229046,953.661545756699,384.5,971.931809527954,986.7338777726414,45.33333333333339,990.8067630575048,988.4989894463142,999.5803021824287,962.0810207216291,948.6286240801747,58.4666666666667,985.9775176729631,992.4596245521391,994.1949372327589,998.0735963875933,998.7080381559398,997.5055864470197
1447850911,995.3109430865718,110.60000000000004,26.933333333333508,999.4899268523226,993.6782064485462,915.2127333945515,988.5179456051379,993.5110081112399,959.7609031518889,919.4906735172569,27.733333333333317,781.4175296574591,994.4032169229046,953.8722948379647,382.5,971.9056995833289,985.6772839669227,45.33333333333339,990.8067630575048,988.152894221319,999.5803021824287,962.0810207216291,948.2752092089819,58.4666666666667,985.9775176729631,992.0246028916857,995.4849511810346,997.8405084060211,998.8515894719466,997.0898508548563
1447850912,995.3109430865718,110.60000000000004,26.933333333333508,998.852335417726,993.6782064485462,916.4370982552798,988.5179456051379,993.279258400927,955.5715004889564,919.0141107263861,26.133333333333315,781.3529399100051,994.4032169229046,953.8722948379647,382.5,971.0701813553238,984.5522072293517,45.33333333333339,990.8067630575048,987.3985841155602,999.5803021824287,962.0810207216291,944.9430118520202,58.4666666666667,985.9775176729631,992.0246028916857,1000.0,997.6759757131464,998.7080381559398,997.0898508548563
1447850913,995.3109430865718,110.60000000000004,26.933333333333508,998.852335417726,993.6782064485462,947.3523109886746,988.5179456051379,992.6998841251449,952.5046725727213,918.7758293309506,26.133333333333315,781.3529399100051,993.8509028034543,953.8722948379647,380.9,971.0701813553238,983.3879973878652,44.53333333333339,990.8067630575048,986.4756635155732,999.5803021824287,962.0810207216291,941.0049604301563,58.4666666666667,985.9775176729631,991.7829241914335,1000.0,997.292066096439,998.6793278927385,996.2583796705296
1447850914,995.3109430865718,110.60000000000004,26.933333333333508,998.852335417726,991.5867860255091,947.3523109886746,989.9277476454348,991.1935110081114,952.5046725727213,916.6312967720318,25.999999999999982,781.4175296574591,993.7895345679599,953.661545756699,382.5,971.0701813553238,982.4488028938929,44.53333333333339,990.8067630575048,985.1977734540526,999.5803021824287,961.7417853205304,937.5212995569693,58.4666666666667,985.9775176729631,989.4144729289644,1000.0,997.292066096439,998.3348047343223,996.0505118744479
1447850915,992.5756598870719,110.60000000000004,26.933333333333508,998.852335417726,990.636140378674,966.8401183552699,994.0005090951812,989.8030127462341,952.5046725727213,916.0951636323022,26.133333333333315,781.4175296574591,993.7895345679599,952.7131748910032,382.5,975.3522122738498,981.5096083999207,45.33333333333339,990.8067630575048,984.4257148752172,999.5803021824287,962.0810207216291,936.4610549433905,56.866666666666696,984.586858268629,989.1244584886623,996.7749651293104,997.109251993245,996.5547684158395,995.0111728940394
1447850916,992.5756598870719,108.60000000000004,26.933333333333508,998.852335417726,990.636140378674,990.8172635445362,995.0578606254038,989.8030127462341,952.5046725727213,916.0951636323022,26.133333333333315,781.4175296574591,993.7895345679599,952.7131748910032,385.83333333333337,979.5472100436255,981.5096083999207,44.66666666666673,990.8067630575048,983.1744475233116,999.5803021824287,962.0810207216291,934.6434927486841,56.866666666666696,979.0242206512921,989.1244584886623,996.7749651293104,996.743623786857,995.2340963085779,993.7639661175492
1447850917,992.5756598870719,107.60000000000004,26.933333333333508,998.852335417726,990.636140378674,998.979695949393,995.0578606254038,989.4167632290461,952.5046725727213,916.0951636323022,26.133333333333315,781.5251792365493,993.7895345679599,951.8701785659404,386.5,979.5472100436255,981.5096083999207,44.66666666666673,990.8067630575048,981.7900666233307,999.5803021824287,962.0810207216291,931.9676372953666,56.866666666666696,979.0242206512921,989.1244584886623,996.7749651293104,996.3048699391915,995.2340963085779,988.7751390115886
1447850918,992.5756598870719,106.60000000000004,26.933333333333508,998.5972988438874,990.636140378674,1000.0,995.0578606254038,989.3395133256084,952.5046725727213,916.4823708998846,25.333333333333314,781.5251792365493,993.7588504502127,951.8701785659404,388.1,979.5472100436255,984.845705508718,45.33333333333339,990.8067630575048,981.6303303656407,999.5803021824287,962.0810207216291,927.0703169374077,58.4666666666667,979.0242206512921,989.1244584886623,996.1299581551726,996.195181477275,995.1192552557727,988.4286926847858
1447850919,992.9664146298576,107.60000000000004,26.933333333333508,997.704670835452,990.636140378674,1000.0,994.1767343502182,988.6442641946697,952.5046725727213,917.346140958338,26.133333333333315,781.7404783947295,993.6667980969709,951.8701785659404,388.1,979.5036934692502,988.5535671047129,45.33333333333339,990.8067630575048,980.7251582387303,999.5803021824287,962.0810207216291,924.0410466128972,58.4666666666667,979.0242206512921,987.3843718468481,996.1299581551726,996.195181477275,992.4779110412495,987.943667827262
1447850920,992.9664146298576,107.60000000000004,26.26666666666688,997.4496342616134,990.636140378674,1000.0,993.5501556656419,988.4125144843568,952.5046725727213,920.9203618898694,25.999999999999982,781.7404783947295,993.2985886840041,952.080927647206,388.1,979.5036934692502,992.8386419834612,45.33333333333339,990.8067630575048,980.08621320797,999.5803021824287,962.0810207216291,919.8505559973242,58.4666666666667,970.6802642252867,986.2243140856389,995.9149558304599,995.6467391676931,992.4779110412495,985.864989866445
1447850921,992.9664146298576,110.60000000000004,26.933333333333508,997.322115974694,990.3192584963955,1000.0,992.8517815067912,988.0648899188876,949.1253753970963,923.7797386350944,25.333333333333314,781.5251792365493,992.8383269177956,952.7131748910032,388.1,979.5036934692502,997.025884102421,45.33333333333339,990.8067630575048,979.5537590156697,999.5803021824287,962.0810207216291,911.0151842175017,58.4666666666667,970.6802642252867,986.2243140856389,994.8399442068967,995.2354074355067,991.9611263036254,984.9642294167577
1447850922,992.9664146298576,110.60000000000004,26.26666666666688,996.939561113936,988.0060207557634,992.0416284052646,992.8413385287149,986.5585168018541,945.2831608001527,923.7797386350944,25.999999999999982,781.4175296574591,991.8257510321368,955.0841020552426,388.1,981.461939316137,999.0021058501545,45.33333333333339,990.8067630575048,979.1011729522145,999.1606043648574,962.0810207216291,910.7122571850506,58.4666666666667,970.6802642252867,985.9342996453364,994.8399442068967,995.2354074355067,991.7888647244174,983.5784441095464
1447850923,992.9664146298576,110.60000000000004,26.26666666666688,996.6845245400974,984.5836964271567,987.756351392715,992.8413385287149,986.5585168018541,940.9780287818907,923.7797386350944,26.133333333333315,781.3529399100051,991.8257510321368,958.192651003912,388.1,982.2974575441422,1000.0,45.33333333333339,990.8067630575048,977.849905600309,999.1606043648574,962.0810207216291,905.6508513511808,56.4666666666667,970.6802642252867,985.9342996453364,994.8399442068967,995.2354074355067,991.2720799867933,980.1139808415181
1447850924,992.9664146298576,110.60000000000004,26.26666666666688,996.4613675379885,984.5836964271567,981.6345270890725,992.8413385287149,986.5585168018541,937.9227738011883,922.707472355635,25.999999999999982,781.3529399100051,991.1629740887968,958.7195237070764,388.1,985.5350906776619,1000.0,45.33333333333339,990.8067630575048,977.4239422464685,999.1606043648574,962.0810207216291,902.0788367601955,56.4666666666667,970.6802642252867,983.3241696826154,994.8399442068967,995.2354074355067,990.7552952491692,980.0446915761576
1447850925,990.6218861731434,110.60000000000004,26.26666666666688,996.17445139242,984.2985027331063,979.1857973676155,993.1781245716746,996.5623792970259,933.4787665565308,922.707472355635,26.133333333333315,780.9654014252804,990.5001971454565,960.5108908978349,388.1,985.5350906776619,1000.0,45.33333333333339,990.8067630575048,976.8914880541683,999.1606043648574,962.0810207216291,896.3989549017382,56.4666666666667,970.6802642252867,983.3241696826154,994.1949372327589,995.2354074355067,990.382061827552,980.0446915761576
1447850926,990.2311314303577,110.60000000000004,26.26666666666688,996.17445139242,983.2527925215877,976.7370676461584,998.3708954201014,1000.0,930.5623868022243,922.707472355635,26.133333333333315,780.9654014252804,990.2915451447752,961.1431381416321,388.1,986.527268573418,999.2956041295208,44.53333333333339,990.8067630575048,976.039561346488,998.7409065472859,961.063314518333,893.3696845772275,56.4666666666667,970.6802642252867,983.3241696826154,994.1949372327589,995.2354074355067,990.0662489323371,980.1139808415181
1447850927,990.2311314303577,110.60000000000004,25.933333333333508,995.409341670904,982.3021468747525,975.5127027854301,1000.0,1000.0,927.229381368731,925.1200714844186,26.133333333333315,780.9654014252804,989.0273594935892,961.1431381416321,385.1,986.527268573418,997.9455120444356,44.53333333333339,990.8067630575048,974.9214075426574,998.7409065472859,960.7240791172342,889.1791939616546,56.4666666666667,970.6802642252867,982.0916083113304,994.0659358379312,995.1897039097082,988.3436331402569,980.460427168321
1447850928,990.2311314303577,110.60000000000004,26.933333333333508,995.2818233839846,980.9712429691832,970.6152433425159,1000.0,1000.0,923.2019998032602,925.8647008451543,25.999999999999982,780.9654014252804,988.2357092557106,960.5108908978349,385.1,983.4462951076491,997.9455120444356,44.53333333333339,990.8067630575048,974.6285577368922,998.7409065472859,960.7240791172342,880.6467492142831,56.4666666666667,970.6802642252867,979.7594088538991,993.8079330482761,994.6869651259246,988.1713715610488,980.460427168321
1447850929,990.2311314303577,110.60000000000004,25.933333333333508,995.218064240525,980.9712429691832,968.1665136210592,1000.0,999.3047508690615,918.8968677849979,927.3539595666258,24.533333333333317,780.9654014252804,987.4072380765354,959.9840181946706,388.1,983.1329757721473,997.9455120444356,44.53333333333339,988.546131022465,973.7766310292118,998.7409065472859,960.7240791172342,879.4350410844788,56.4666666666667,970.6802642252867,979.5177301536473,993.1199256091955,994.4127439711336,987.9991099818407,980.460427168321
1447850930,988.668112459215,110.60000000000004,26.933333333333508,995.2818233839846,980.9712429691832,965.1056014692379,999.5613949207965,994.9015063731171,915.8416128042958,930.0346252652743,24.533333333333317,781.2560552888239,986.9469763103268,958.6141491664434,388.1,979.8518260642522,997.9552953204145,44.00000000000006,988.546131022465,972.5786090965362,998.7409065472859,962.0810207216291,876.1028437275172,56.4666666666667,967.4353922818403,979.3364711284584,992.1309149155176,993.9739901234681,987.511035507418,980.460427168321
1447850931,988.668112459215,110.60000000000004,25.933333333333508,995.026786810146,980.6543610869049,960.7182940516274,998.5693120035506,994.4380069524914,912.3234404022752,932.4174392196285,24.533333333333317,781.3529399100051,985.9344004246681,958.5087746258106,388.1,979.8518260642522,997.9552953204145,44.00000000000006,988.546131022465,972.0727776138509,998.7409065472859,962.0810207216291,870.4986936271725,56.4666666666667,966.0447328775061,979.1552121032693,991.6149093362072,993.5078141603233,986.6210173481766,980.460427168321
1447850932,988.668112459215,110.60000000000004,26.933333333333508,994.9311480949565,980.6543610869049,958.9837771655954,997.932290340898,993.9745075318657,910.4254789748693,935.3959566625713,24.533333333333317,781.4175296574591,985.1979815987345,958.0697140398404,388.1,979.8518260642522,997.9552953204145,44.00000000000006,988.546131022465,971.0256177023269,998.7409065472859,962.0810207216291,867.469423302662,56.4666666666667,966.0447328775061,978.3576723924377,991.6149093362072,993.0964824281368,985.0706631353044,980.460427168321
1447850933,988.668112459215,110.60000000000004,25.933333333333508,994.1086551443268,980.2107264517151,951.02540557086,997.6816588670674,991.1935110081114,906.9535983149805,940.0424438735621,24.533333333333317,781.3529399100051,984.4615627728008,957.455029219482,389.1,981.5663790946377,997.4172151415762,44.00000000000006,988.546131022465,971.0078692292504,998.7409065472859,962.0810207216291,859.8962474913856,56.4666666666667,966.0447328775061,977.3426218513797,991.6149093362072,992.69886175369,985.0706631353044,980.460427168321
1447850934,988.668112459215,110.60000000000004,26.933333333333508,993.9747609430615,979.830468192981,951.02540557086,997.4936852616945,989.8030127462341,903.412280041894,940.0424438735621,24.533333333333317,781.3529399100051,983.3569345339005,956.9281565163177,390.1,981.6708188731384,996.7128192710969,45.33333333333339,988.546131022465,969.5169974908097,998.7409065472859,962.0810207216291,857.6242947480026,56.4666666666667,966.0447328775061,977.3426218513797,991.2279051517246,992.3286631947221,985.0706631353044,979.7675345147153
1447850935,986.8445903262152,106.60000000000004,26.933333333333508,993.687844797493,979.640339063614,949.1888582797671,997.4310273932367,989.1077636152955,900.5306190941861,940.0424438735621,23.19999999999998,781.3529399100051,982.6205157079668,956.9281565163177,396.9,981.7230387623887,996.4780206476039,45.33333333333339,986.2854989874253,969.5169974908097,998.7409065472859,962.0810207216291,854.595024423492,56.4666666666667,966.0447328775061,977.3426218513797,990.9699023620693,991.9447535780148,984.7261399768881,977.1345424310139
1447850936,985.5420745169295,104.60000000000004,26.933333333333508,993.496567367114,977.9608650875385,941.077441077441,997.211724853635,989.1077636152955,894.4432550038479,939.6850217804088,23.19999999999998,781.2022304992788,981.0556257028579,956.6120328944191,397.70000000000005,981.7665553367641,995.9497237447445,45.33333333333339,985.7203409786653,968.7183162023592,998.7409065472859,962.0810207216291,854.595024423492,56.4666666666667,966.0447328775061,977.1009431511276,989.4218856241382,991.5608439613073,983.3049819484221,972.1457153250532
1447850937,985.2815713550723,104.60000000000004,26.26666666666688,993.1777716498156,977.327101322982,938.781756963575,997.055080182491,988.8373889532638,893.4016908058812,938.8212517219554,23.19999999999998,780.9654014252804,980.7794686431328,956.0500353443772,404.1,981.7665553367641,995.1670616664343,45.33333333333339,985.7203409786653,967.9196349139089,998.7409065472859,962.0810207216291,854.595024423492,56.4666666666667,966.0447328775061,977.3426218513797,989.0348814396556,991.3506077426343,982.8743280004021,972.1457153250532
1447850938,984.2395587076438,105.80000000000004,26.933333333333508,992.9864942194366,976.8517784995644,935.7208448117538,996.4285014979146,988.4125144843568,893.3091073216175,938.374474105514,23.19999999999998,781.2022304992788,980.7794686431328,955.3475384068247,404.9,981.7665553367641,994.7757306272791,45.33333333333339,986.2854989874253,967.032211260075,998.7409065472859,962.0810207216291,851.060875711563,56.4666666666667,966.0447328775061,977.3426218513797,988.6048767902303,991.2134971652389,981.4101045771338,971.7299797328899
1447850939,983.1975460602152,105.80000000000004,26.26666666666688,992.731457645598,976.8517784995644,927.7624732170184,996.4285014979146,987.2537659327926,892.7536064160353,937.1830671283369,23.999999999999982,780.9654014252804,980.7794686431328,954.504542081762,412.1,981.5141592053874,993.7778364774335,45.33333333333339,988.546131022465,965.7898181447077,998.7409065472859,962.0810207216291,843.4876999002865,56.4666666666667,966.0447328775061,977.3426218513797,988.5511262090522,991.1495122291209,980.9794506291138,971.7299797328899
1447850940,982.416036574644,105.80000000000004,26.26666666666688,992.731457645598,976.9785312524756,926.0279563309864,996.2405278925418,985.554268057165,890.392727567311,937.1830671283369,24.533333333333317,780.9654014252804,982.3811795895386,953.4156718285556,412.1,981.0267735723844,992.7701590516092,45.33333333333339,992.6152686855368,964.902394490874,998.7409065472859,962.0810207216291,842.8818458353844,56.4666666666667,966.0447328775061,977.3426218513797,987.4868647017246,990.902713189809,980.3765351018856,971.1063763446448
1447850941,980.2668854893226,105.80000000000004,26.133333333333553,992.731457645598,976.8517784995644,917.9675543311905,995.8645806817958,985.168018539977,890.392727567311,937.1830671283369,23.999999999999982,781.3529399100051,984.4615627728008,952.1863021878388,412.1,980.4175415311307,992.4864440482216,45.33333333333339,995.3280271275844,964.8580233081823,998.7409065472859,962.0810207216291,838.4389160261023,56.4666666666667,966.0447328775061,977.3426218513797,986.7773570301729,990.4708148710132,980.0320119434695,970.7599300178418
1447850942,978.508489146787,105.80000000000004,26.133333333333553,992.731457645598,976.8517784995644,910.4683195592285,995.1753441287618,984.7045191193512,887.6152230394,937.1830671283369,25.19999999999998,781.3529399100051,984.4615627728008,952.080927647206,412.1,979.7909028601268,991.664648865996,44.00000000000006,995.8931851363444,963.3937742793565,998.7409065472859,962.0810207216291,832.5065949739356,56.4666666666667,966.0447328775061,977.3426218513797,986.4548535431039,990.1394643089741,979.1132835210267,969.6513017720729
1447850943,978.508489146787,105.80000000000004,26.133333333333553,992.4764210717593,976.5982729937417,904.6015712682376,995.0709143479991,983.4298957126304,885.5320946434667,940.2211549201386,23.999999999999982,781.3529399100051,984.4615627728008,951.7648040253075,407.1,978.807428279246,991.5472495542494,44.66666666666673,997.5886591626241,963.1275471832065,998.7409065472859,962.0810207216291,830.4618375048912,56.4666666666667,966.0447328775061,977.3426218513797,986.4548535431039,989.7509843396869,977.9648729929731,967.5726238112561
1447850944,978.508489146787,105.80000000000004,26.26666666666688,992.731457645598,976.4556761467163,895.3168044077133,994.6793026701389,981.691772885284,883.275372214539,940.2211549201386,23.999999999999982,781.7404783947295,984.338826301812,949.8680622939158,406.1,977.493227733113,991.1363519631366,44.53333333333339,997.5886591626241,962.169129637066,998.7409065472859,961.5156283864645,825.5645171469323,56.4666666666667,966.0447328775061,977.3426218513797,986.4548535431039,989.2848083765423,977.7926114137651,964.6624746661123
1447850945,976.1639606900728,105.80000000000004,26.133333333333553,992.731457645598,975.7426919115899,887.9706152433422,994.6427522468721,980.5330243337197,882.9860488262149,940.2211549201386,23.999999999999982,781.7404783947295,984.0197114772408,949.2358150501187,404.1,977.3887879546122,990.4710891965728,44.53333333333339,995.3280271275844,961.6366754447657,998.7409065472859,961.5156283864645,823.4187840004039,56.4666666666667,956.3101170471666,977.3426218513797,985.809846568966,989.0425796898102,977.6777703609599,963.8310034817855
1447850946,976.1639606900728,105.80000000000004,26.26666666666688,992.34890278484,975.2673690881724,885.5218855218853,994.110160364982,980.5330243337197,879.8382103612491,939.1191034662498,23.999999999999982,781.4821194049131,983.1114615919226,948.0591326797186,400.1,976.8056658579837,989.9623588456711,44.66666666666673,995.3280271275844,960.6782578986252,997.0621152770007,961.5156283864645,817.1330480770445,56.4666666666667,953.5287982384981,976.8592644508758,984.5198326206902,988.6540997205229,977.103565096933,963.4845571549827
1447850947,980.5925144416441,105.80000000000004,26.26666666666688,991.2012382025661,973.3660777945021,874.5026017753288,993.8438644240371,980.5330243337197,877.6162067389203,937.8979113146431,23.999999999999982,781.7404783947295,982.6205157079668,946.0745788311328,394.1,976.0441258064166,989.0818640075721,45.33333333333339,995.3280271275844,960.465276221705,997.0621152770007,962.0810207216291,814.3309730268721,56.4666666666667,950.7474794298297,976.4725785304727,983.8748256465523,988.6540997205229,976.0699956216848,962.9995322974588
1447850948,980.5925144416441,105.80000000000004,26.933333333333508,991.0482162582628,972.795690406401,870.8295071931433,993.6558908186643,980.5330243337197,875.3942031165915,935.5746677091479,23.19999999999998,781.4821194049131,981.2029094680447,946.0745788311328,393.4333333333334,975.2999923845995,988.979139609794,45.33333333333339,995.3280271275844,959.2672542890294,997.0621152770007,962.0810207216291,809.8627992982191,56.4666666666667,949.3568200254955,975.7112906246791,983.8748256465523,988.6540997205229,975.0364261464367,962.5837967052954
1447850949,980.5925144416441,105.80000000000004,25.933333333333508,990.7421723696565,972.795690406401,864.7076828895008,993.2172857394606,978.3314020857475,873.4962416891855,933.7875572433821,22.399999999999984,781.4821194049131,980.5953639366495,945.688205515479,393.4333333333334,975.038892938348,988.0252702018533,45.33333333333339,995.3280271275844,959.1341407409544,997.0621152770007,962.0810207216291,805.3188938114531,56.4666666666667,949.3568200254955,976.4725785304727,983.2298186724145,991.9447535780148,974.5196414088126,958.6343085797433
1447850950,980.5925144416441,105.80000000000004,26.133333333333553,990.2831065367468,972.795690406401,848.178757269666,992.5907070548844,975.6083429895714,872.6166985886804,933.1620685803642,23.19999999999998,781.4175296574591,980.0737339349465,946.0745788311328,393.4333333333334,974.6298371392205,987.5361064029096,45.33333333333339,995.3280271275844,958.8679136448043,997.0621152770007,962.0810207216291,801.0779153571383,56.4666666666667,949.3568200254955,976.7625929707749,982.5848116982764,994.7555204146223,974.376090092806,956.3477628228446
1447850951,980.5925144416441,105.80000000000004,26.133333333333553,990.2065955645952,972.605561277034,843.3833282318127,992.5907070548844,975.1448435689456,870.4294137729505,931.6430246844634,24.799999999999983,781.4175296574591,979.4355042858042,946.0745788311328,391.30000000000007,973.9944951533416,987.0860757078812,45.33333333333339,995.3280271275844,957.7142628948203,997.0621152770007,962.0810207216291,791.6871773511555,56.4666666666667,949.3568200254955,976.7625929707749,982.5848116982764,994.7555204146223,972.7970256167324,954.8233989849123
1447850952,980.5925144416441,105.80000000000004,26.133333333333553,989.9005516759888,970.8943991127306,837.1594735231096,992.5907070548844,974.159907300116,870.255819739956,930.0346252652743,24.799999999999983,781.3529399100051,978.8463692250572,946.0745788311328,393.4333333333334,973.9944951533416,986.6164784608949,44.00000000000006,995.3280271275844,956.6493545102198,997.0621152770007,961.7983245540469,791.6871773511555,56.4666666666667,949.3568200254955,977.3426218513797,981.2947977500007,994.7555204146223,971.7634561414842,953.4376136777009
1447850953,980.5925144416441,105.80000000000004,26.133333333333553,989.671018759534,970.5141408539967,821.2427303336392,992.5907070548844,972.3638470451913,870.255819739956,930.0346252652743,24.799999999999983,780.9654014252804,978.6990854598706,945.8638297498671,393.4333333333334,973.9944951533416,985.6039093970811,44.53333333333339,995.3280271275844,956.6493545102198,996.2227196418578,961.7417853205304,791.6871773511555,56.4666666666667,949.3568200254955,977.3426218513797,981.2947977500007,994.1842263421411,971.2179611406589,953.0218780855377
1447850954,980.5925144416441,105.80000000000004,26.133333333333553,989.671018759534,969.5634952071615,820.1714110805016,992.5907070548844,971.5527230590963,870.255819739956,929.73677352098,24.799999999999983,780.9654014252804,978.3308760469038,945.9955479256582,393.4333333333334,974.0206050979667,985.334869307662,44.53333333333339,995.3280271275844,956.4718697794531,995.3833240067152,961.6569764702557,791.6871773511555,56.4666666666667,949.3568200254955,977.3426218513797,981.2947977500007,994.0288343544263,970.7873071926389,951.7746713090473
